taxon,mass_g,source_mass,n,kingdom,phylum,class,order,family,genus,species,confidence,form,subspecies,variety
Coryphaenoides_filifer,10.3,Pauly_2024,1.0,Animalia,Chordata,,Gadiformes,Macrouridae,Coryphaenoides,Coryphaenoides filifer,99,,,
Coryphaenoides_rupestris,584.2,AnAge; Brown_etal_2018,2.0,Animalia,Chordata,,Gadiformes,Macrouridae,Coryphaenoides,Coryphaenoides rupestris,99,,,
Coryphaenoides_yaquinae,1525.0,fishbase,1.0,Animalia,Chordata,,Gadiformes,Macrouridae,Coryphaenoides,Coryphaenoides yaquinae,99,,,
Coryphaspiza_melanotis,15.7,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Coryphaspiza,Coryphaspiza melanotis,99,,,
Coryphella_pedata,0.01183,Brose_etal_2018,1.0,Animalia,Mollusca,Gastropoda,Nudibranchia,Flabellinidae,Edmundsella,Edmundsella pedata,98,,,
Coryphella_pellucida,0.03458,Brose_etal_2018,1.0,Animalia,Mollusca,Gastropoda,Nudibranchia,Flabellinidae,Carronella,Carronella pellucida,98,,,
Coryphistera_alaudina,30.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Coryphistera,Coryphistera alaudina,99,,,
Coryphoblennius_galerita,0.65,Brose_etal_2018,1.0,Animalia,Chordata,,Perciformes,Blenniidae,Coryphoblennius,Coryphoblennius galerita,99,,,
Coryphomys_buehleri,1800.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Coryphomys,Coryphomys buehleri,99,,,
Coryphomys_musseri,1394.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Coryphomys,,94,,,
Coryphophylax_brevicaudus,8.22,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Agamidae,Coryphophylax,Coryphophylax brevicauda,96,,,
Coryphophylax_subcristatus,47.23,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Agamidae,Coryphophylax,Coryphophylax subcristatus,99,,,
Coryphopterus_glaucofraenum,4.223,fishbase; Froese_2014,,Animalia,Chordata,,Perciformes,Gobiidae,Coryphopterus,Coryphopterus glaucofraenum,99,,,
Coryphospingus_cucullatus,14.28,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Coryphospingus,Coryphospingus cucullatus,99,,,
Coryphospingus_pileatus,15.3,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Coryphospingus,Coryphospingus pileatus,99,,,
Corystes_cassevelinus,19.0,Jennings_2002,1.0,Animalia,Arthropoda,Malacostraca,Decapoda,Corystidae,Corystes,Corystes cassivelanus,93,,,
Corythaeola_cristata,965.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Musophagiformes,Musophagidae,Corythaeola,Corythaeola cristata,99,,,
Corythaixoides_concolor,258.0,Cai_etal_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Musophagiformes,Musophagidae,Corythaixoides,Corythaixoides concolor,99,,,
Corythaixoides_leucogaster,216.2,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Musophagiformes,Musophagidae,Corythaixoides,Corythaixoides leucogaster,99,,,
Corythaixoides_personatus,250.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Musophagiformes,Musophagidae,Corythaixoides,Corythaixoides personatus,99,,,
Corythion_dubium,6.54e-08,DeLong_etal_2010,1.0,Protozoa,,Filosia,Aconchulinida,Cyphoderiidae,Corythion,Corythion dubium,99,,,
Corythoichthys_flavofasciatus,1.8,Cai_etal_2025,1.0,Animalia,Chordata,,Syngnathiformes,Syngnathidae,Corythoichthys,Corythoichthys flavofasciatus,99,,,
Corythomantis_greeningi,43.0,AmphiBIO,1.0,Animalia,Chordata,Amphibia,Anura,Hylidae,Corythomantis,Corythomantis greeningi,99,,,
Corythopis_delalandi,15.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Corythopis,Corythopis delalandi,99,,,
Corythopis_torquatus,14.3,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Corythopis,Corythopis torquatus,99,,,
Corythornis_leucogaster,14.5,Cai_etal_2025,1.0,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Corythornis,Corythornis leucogaster,99,,,
Corytophanes_cristatus,58.51,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Corytophanidae,Corytophanes,Corytophanes cristatus,99,,,
Corytophanes_hernandesii,51.28,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Corytophanidae,Corytophanes,Corytophanes hernandesii,99,,,
Corytophanes_percarinatus,38.68,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Corytophanidae,Corytophanes,Corytophanes percarinatus,99,,,
Coscinasterias_calamaria,424.5,Bell_1977,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Coscinasterias,Coscinasterias calamaria,99,,,
Coscinodiscus_angstii,2.31e-08,DeLong_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Ethmodiscales,Ethmodiscaceae,Ethmodiscus,Ethmodiscus punctiger,98,,,
Coscinodiscus_excentricus,2.27e-07,DeLong_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus excentricus,97,,,
Coscinodiscus_oculoides,1.59e-09,Brose_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus oculoides,99,,,
Coscoroba_coscoroba,4247.0,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Anseriformes,Anatidae,Coscoroba,Coscoroba coscoroba,99,,,
Cosmasterias_lurida,250.0,Pastor-de-Ward_2007,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Cosmasterias,Cosmasterias lurida,99,,,
Cosmocalanus_darwinii,0.000206,Castro_2025,1.0,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Cosmocalanus,Cosmocalanus darwinii,99,,,
Cosmoclopius_nigroannulatus,0.401,DeLong_etal_2018,1.0,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Cosmoclopius,Cosmoclopius nigroannulatus,99,,,
Cosmopsarus_regius,53.83,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis regius,98,,,
Cosmopsarus_unicolor,60.24,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis unicolor,98,,,
Cossura_longocirrata,0.0507,Brose_etal_2018,1.0,Animalia,Annelida,Polychaeta,,Cossuridae,Cossura,Cossura longocirrata,99,,,
Cossypha_albicapilla,58.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha albicapillus,96,,,
Cossypha_anomala,24.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha anomala,99,,,
Cossypha_archeri,22.8,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha archeri,99,,,
Cossypha_caffra,28.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha caffra,99,,,
Cossypha_cyanocampter,26.7,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha cyanocampter,99,,,
Cossypha_dichroa,45.83,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha dichroa,99,,,
Cossypha_heinrichi,60.42,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha heinrichi,99,,,
Cossypha_heuglini,34.85,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha heuglini,99,,,
Cossypha_humeralis,22.8,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha humeralis,99,,,
Cossypha_isabellae,24.15,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha isabellae,99,,,
Cossypha_natalensis,32.1,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha natalensis,99,,,
Cossypha_niveicapilla,36.7,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha niveicapilla,99,,,
Cossypha_polioptera,18.71,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha polioptera,99,,,
Cossypha_semirufa,27.3,Cai_etal_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha semirufa,99,,,
Cossyphicula_roberti,34.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossyphicula,Cossyphicula roberti,99,,,
Costachorema_xanthoptera,0.0001827,Brose_etal_2018,1.0,Animalia,Arthropoda,Insecta,Trichoptera,Hydrobiosidae,Costachorema,Costachorema xanthopterum,96,,,
Costaria_costaria,39.0,Brown_etal_2018,1.0,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Costaria,Costaria costata,93,,,
Cosymbotus_platyurus,3.5,Makarieva_2008,1.0,Animalia,Chordata,Squamata,,Gekkonidae,Hemidactylus,Hemidactylus platyurus,98,,,
Cotinga_amabilis,70.71,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cotinga,Cotinga amabilis,99,,,
Cotinga_cayana,61.8,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cotinga,Cotinga cayana,99,,,
Cotinga_cotinga,54.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cotinga,Cotinga cotinga,99,,,
Cotinga_maculata,65.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cotinga,Cotinga maculata,99,,,
Cotinga_maynana,69.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cotinga,Cotinga maynana,99,,,
Cotinga_nattererii,64.13,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cotinga,Cotinga nattererii,99,,,
Cotinga_ridgwayi,57.18,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cotinga,Cotinga ridgwayi,99,,,
Cottiusculus_nihonkaiensis,5.1,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottiusculus,Cottiusculus nihonkaiensis,99,,,
Cottocomephorus_inermis,52.0,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottocomephoridae,Cottocomephorus,Cottocomephorus inermis,99,,,
Cottunculus_microps,14.65,fishbase; Froese_2014,,Animalia,Chordata,,Scorpaeniformes,Psychrolutidae,Cottunculus,Cottunculus microps,99,,,
Cottus_amblystomopsis,101.9,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus amblystomopsis,99,,,
Cottus_asper,119.7,Cai_etal_2025; Gillooly_etal_2016; Pauly_2024,3.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus asper,99,,,
Cottus_bairdi,9.3,DeLong_etal_2018,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus bairdii,96,,,
Cottus_bairdii,36.2,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus bairdii,99,,,
Cottus_cognatus,13.11,Cai_etal_2025; DeLong_etal_2018,2.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus cognatus,99,,,
Cottus_czerskii,83.1,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus czerskii,99,,,
Cottus_dzungaricus,32.1,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus dzungaricus,99,,,
Cottus_gobio,10.6,Brose_etal_2018; Brown_etal_2018; Hirt_etal_2017; Makarieva_2008,4.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus gobio,99,,,
Cottus_hangiongensis,36.2,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus hangiongensis,99,,,
Cottus_koreanus,6.735,Cai_etal_2025; fishbase,2.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus koreanus,99,,,
Cottus_nozawae,76.8,fishbase,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus nozawae,99,,,
Cottus_perifretum,36.8,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus perifretum,99,,,
Cottus_perplexus,1.8,Preston_2018,,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus perplexus,99,,,
Cottus_poecilopus,36.2,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus poecilopus,99,,,
Cottus_reinii,19.1,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus reinii,99,,,
Cottus_rhenanus,10.0,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus rhenanus,99,,,
Cottus_rhotheus,6.6,Finger_1979,,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus rhotheus,99,,,
Cottus_spinulosus,12.6,fishbase,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus spinulosus,98,,,
Cottus_szanaga,6.0,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus szanaga,99,,,
Cottus_volki,24.3,Cai_etal_2025,1.0,Animalia,Chordata,,Scorpaeniformes,Cottidae,Cottus,Cottus volki,99,,,
Coturnicops_exquisitus,40.8,Cai_etal_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Coturnicops,Coturnicops exquisitus,99,,,
Coturnicops_notatus,30.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Coturnicops,Coturnicops notatus,99,,,
Coturnicops_noveboracensis,55.45,Quaardvark; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Coturnicops,Coturnicops noveboracensis,99,,,
Coturnix_adansonii,43.5,Quaardvark,1.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Synoicus,Synoicus adansonii,98,,,
Coturnix_chinensis,41.08,AnAge; Makarieva_2008; Quaardvark; Wilman_etal_2014,4.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Synoicus,Synoicus chinensis,98,,,
Coturnix_coromandelica,73.75,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Coturnix,Coturnix coromandelica,99,,,
Coturnix_coturnix,102.5,AnAge; Makarieva_2008; Quaardvark; Wilman_etal_2014,4.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Coturnix,Coturnix coturnix,99,,,
Coturnix_delegorguei,70.0,Quaardvark; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Coturnix,Coturnix delegorguei,99,,,
Coturnix_japonica,101.9,AnAge; Cai_etal_2025; Makarieva_2008; Quaardvark; Wilman_etal_2014,5.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Coturnix,Coturnix japonica,99,,,
Coturnix_novaezelandiae,210.0,Quaardvark,1.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Coturnix,Coturnix novaezelandiae,99,,,
Coturnix_pectoralis,103.7,Makarieva_2008; Quaardvark; Wilman_etal_2014,3.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Coturnix,Coturnix pectoralis,99,,,
Coturnix_ypsilophora,95.59,Quaardvark; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Synoicus,Synoicus ypsilophorus,98,,Synoicus ypsilophorus ypsilophorus,
Coua_caerulea,244.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coua,Coua caerulea,99,,,
Coua_coquereli,160.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coua,Coua coquereli,99,,,
Coua_cristata,147.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coua,Coua cristata,99,,,
Coua_cursor,110.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coua,Coua cursor,99,,,
Coua_gigas,424.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coua,Coua gigas,99,,,
Coua_reynaudii,153.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coua,Coua reynaudii,99,,,
Coua_ruficeps,180.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coua,Coua ruficeps,99,,,
Coua_serriana,293.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coua,Coua serriana,99,,,
Coua_verreauxi,203.8,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coua,Coua verreauxi,99,,,
Couesius_plumbeus,119.0,Cai_etal_2025,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Couesius,Couesius plumbeus,99,,,
Cracticus_cassicus,141.0,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Cracticus,Cracticus cassicus,99,,,
Cracticus_louisiadensis,136.4,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Cracticus,Cracticus louisiadensis,99,,,
Cracticus_mentalis,84.55,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Cracticus,Cracticus mentalis,99,,,
Cracticus_nigrogularis,119.0,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Cracticus,Cracticus nigrogularis,99,,,
Cracticus_quoyi,182.0,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Cracticus,Cracticus quoyi,99,,,
Cracticus_torquatus,80.96,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Cracticus,Cracticus torquatus,99,,,
Cranchia_scabra,35.39,Makarieva_2008,1.0,Animalia,Mollusca,Cephalopoda,Oegopsida,Cranchiidae,Cranchia,Cranchia scabra,99,,,
Crangon_abyssorum,1.239,Makarieva_2008,1.0,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Neocrangon,Neocrangon abyssorum,98,,,
Crangon_allmani,0.9,Jennings_2002,1.0,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon allmanni,96,,,
Crangon_communis,3.08,Makarieva_2008,1.0,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Neocrangon,Neocrangon communis,98,,,
Crangon_crangon,0.5,Taylor_2004,,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon crangon,99,,,
Crangon_septemspinosa,0.275,Brose_etal_2018; DeLong_etal_2018,2.0,Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,Crangon septemspinosa,99,,,
Crangonyx_pseudogracilis,0.001944,Brose_etal_2018; DeLong_etal_2018,2.0,Animalia,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,Crangonyx pseudogracilis,99,,,
Crangonyx_richmondensis,0.003951,DeLong_etal_2018,1.0,Animalia,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,Crangonyx richmondensis,99,,,
Crania_lecointei,0.00014,Brose_etal_2018,1.0,Animalia,Brachiopoda,Craniata,Craniida,Craniidae,Novocrania,Novocrania lecointei,98,,,
Cranioleuca_albicapilla,21.29,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca albicapilla,99,,,
Cranioleuca_albiceps,17.55,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca albiceps,99,,,
Cranioleuca_antisiensis,16.87,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca antisiensis,99,,,
Cranioleuca_baroni,21.31,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca baroni,99,,,
Cranioleuca_curtata,17.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca curtata,99,,,
Cranioleuca_demissa,15.2,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca demissa,99,,,
Cranioleuca_dissita,16.54,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca vulpina,98,,Cranioleuca vulpina dissita,
Cranioleuca_erythrops,16.9,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca erythrops,99,,,
Cranioleuca_gutturata,14.9,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca gutturata,99,,,
Cranioleuca_hellmayri,14.96,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca hellmayri,99,,,
Cranioleuca_henricae,16.54,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca henricae,99,,,
Cranioleuca_marcapatae,19.8,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca marcapatae,99,,,
Cranioleuca_muelleri,14.49,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca muelleri,99,,,
Cranioleuca_obsoleta,13.4,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca obsoleta,99,,,
Cranioleuca_pallida,11.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca pallida,99,,,
Cranioleuca_pyrrhophia,14.9,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca pyrrhophia,99,,,
Cranioleuca_semicinerea,15.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca semicinerea,99,,,
Cranioleuca_subcristata,14.7,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca subcristata,99,,,
Cranioleuca_sulphurifera,13.5,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca sulphurifera,99,,,
Cranioleuca_vulpecula,18.89,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca vulpecula,99,,,
Cranioleuca_vulpina,15.7,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Cranioleuca,Cranioleuca vulpina,99,,,
Cranoglanis_bouderius,2200.0,Cai_etal_2025; fishbase,2.0,Animalia,Chordata,,Siluriformes,Cranoglanididae,Cranoglanis,Cranoglanis bouderius,99,,,
Craseonycteris_thonglongyai,2.068,Faurby_etal_2018; Quaardvark; Smith_2003,3.0,Animalia,Chordata,Mammalia,Chiroptera,Craseonycteridae,Craseonycteris,Craseonycteris thonglongyai,99,,,
Craspedacusta_sowerbii,1.0,Jankowski_2000,,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,99,,,
Crassostrea_ariakensis,60.0,Brose_etal_2018,1.0,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Magallana,Magallana ariakensis,98,,,
Crassostrea_virginica,32.95,Brose_etal_2018,1.0,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Crassostrea,Crassostrea virginica,99,,,
Craterocephalus_stramineus,1.3,Cai_etal_2025,1.0,Animalia,Chordata,,Atheriniformes,Atherinidae,Craterocephalus,Craterocephalus stramineus,99,,,
Crateromys_australis,445.0,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Crateromys,Crateromys australis,99,,,
Crateromys_heaneyi,994.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Crateromys,Crateromys heaneyi,99,,,
Crateromys_paulus,357.9,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Crateromys,Crateromys paulus,99,,,
Crateromys_schadenbergi,1050.0,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Crateromys,Crateromys schadenbergi,99,,,
Crateroscelis_murina,15.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Crateroscelis,Crateroscelis murina,99,,,
Crateroscelis_nigrorufa,15.75,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Crateroscelis,Crateroscelis nigrorufa,99,,,
Crateroscelis_robusta,18.6,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Crateroscelis,Crateroscelis robusta,99,,,
Cratogeomys_castanops,261.3,AnAge; Faurby_etal_2018; Quaardvark; Smith_2003,4.0,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Cratogeomys,Cratogeomys castanops,99,,,
Cratogeomys_fulvescens,265.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Cratogeomys,Cratogeomys fulvescens,99,,,
Cratogeomys_fumosus,150.0,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Cratogeomys,Cratogeomys fumosus,99,,,
Cratogeomys_goldmani,231.2,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Cratogeomys,Cratogeomys goldmani,99,,,
Cratogeomys_gymnurus,600.0,Smith_2003,1.0,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Cratogeomys,Cratogeomys fumosus,98,,Cratogeomys fumosus fumosus,
