taxon,mass_g,source_mass,n,kingdom,phylum,class,order,family,genus,species,confidence,subspecies,form
Kupeornis_gilberti,53.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Kupeornis,Kupeornis gilberti,99,,
Kupeornis_rufocinctus,47.0,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Kupeornis,Kupeornis rufocinctus,99,,
Kurixalus_appendiculatus,1.98,rdataretriever-vertnet-amphibians,1.0,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Kurixalus,Kurixalus appendiculatus,99,,
Kyphosus_cinerascens,3159.0,Cai_etal_2025-fishbase,2.0,Animalia,Chordata,,Perciformes,Kyphosidae,Kyphosus,Kyphosus cinerascens,99,,
Labeo_altivelis,1980.0,AnAge,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo altivelis,99,,
Labeo_barbatulus,5450.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo barbatulus,99,,
Labeo_bata,1876.0,Cai_etal_2025-fishbase,2.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo bata,99,,
Labeo_batesii,129.3,Cai_etal_2025,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo batesii,99,,
Labeo_boggut,244.8,Cai_etal_2025-fishbase,2.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo boggut,99,,
Labeo_calbasu,8606.0,Cai_etal_2025-fishbase,2.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo calbasu,99,,
Labeo_catla,27080.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Gibelion,Gibelion catla,98,,
Labeo_chrysophekadion,4458.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo chrysophekadion,99,,
Labeo_congoro,4842.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo congoro,99,,
Labeo_coubie,7225.0,Cai_etal_2025,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo coubie,99,,
Labeo_dyocheilus,5050.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo dyocheilus,99,,
Labeo_fimbriatus,7597.0,Cai_etal_2025-fishbase,2.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo fimbriatus,99,,
Labeo_nasus,77.2,Cai_etal_2025,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo nasus,99,,
Labeo_pangusia,3881.0,Cai_etal_2025-fishbase,2.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo pangusia,99,,
Labeo_porcellus,264.6,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo porcellus,99,,
Labeo_potail,200.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo potail,99,,
Labeo_rohita,43240.0,Cai_etal_2025-AnAge-fishbase,3.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo rohita,99,,
Labeo_senegalensis,4061.0,Cai_etal_2025,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeo,Labeo senegalensis,99,,
Labeobarbus_aeneus,6075.0,AnAge-fishbase,2.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeobarbus,Labeobarbus aeneus,99,,
Labeobarbus_altianalis,5220.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeobarbus,Labeobarbus altianalis,99,,
Labeobarbus_bynni,5500.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeobarbus,Labeobarbus bynni,99,,
Labeobarbus_intermedius,2080.0,Cai_etal_2025,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeobarbus,Labeobarbus intermedius,99,,
Labeobarbus_kimberleyensis,22200.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeobarbus,Labeobarbus kimberleyensis,99,,
Labeobarbus_marequensis,5750.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeobarbus,Labeobarbus marequensis,99,,
Labeobarbus_polylepis,6180.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeobarbus,Labeobarbus polylepis,99,,
Labeobarbus_rhinoceros,26540.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeobarbus,Labeobarbus rhinoceros,99,,
Labeobarbus_seeberi,5680.0,fishbase,1.0,Animalia,Chordata,,Cypriniformes,Cyprinidae,Labeobarbus,Labeobarbus seeberi,99,,
Labichthys_carinatus,679.3,Cai_etal_2025,1.0,Animalia,Chordata,,Anguilliformes,Nemichthyidae,Labichthys,Labichthys carinatus,99,,
Labidesthes_sicculus,2.82,fishbase; Froese_2014,,Animalia,Chordata,,Atheriniformes,Atherinopsidae,Labidesthes,Labidesthes sicculus,99,,
Labidiaster_annulatus,252.6,rdataretriever-predator-prey-body-ratio,1.0,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Labidiaster,Labidiaster annulatus,99,,
Labidocera_acutifrons,0.00221,Pata_2025,1.0,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Labidocera,Labidocera acutifrons,99,,
Labracinus_cyclophthalmus,267.2,Cai_etal_2025,1.0,Animalia,Chordata,,Perciformes,Pseudochromidae,Labracinus,Labracinus cyclophthalmus,99,,
Labracoglossa_argenteiventris,118.3,Cai_etal_2025,1.0,Animalia,Chordata,,Perciformes,Kyphosidae,Labracoglossa,Labracoglossa argenteiventris,99,,
Labrisomus_guppyi,7.78,Mahon_1994,,Animalia,Chordata,,Perciformes,Labrisomidae,Gobioclinus,Gobioclinus guppyi,98,,
Labrisomus_kalisherae,2.662,fishbase; Froese_2014,,Animalia,Chordata,,Perciformes,Labrisomidae,Gobioclinus,Gobioclinus kalisherae,98,,
Labrisomus_nuchipinnis,165.4,fishbase; Froese_2014,,Animalia,Chordata,,Perciformes,Labrisomidae,Labrisomus,Labrisomus nuchipinnis,99,,
Labrisomus_philippii,635.0,fishbase,1.0,Animalia,Chordata,,Perciformes,Labrisomidae,Labrisomus,Labrisomus philippii,99,,
Labrus_bergylta,2393.0,AnAge,1.0,Animalia,Chordata,,Perciformes,Labridae,Labrus,Labrus bergylta,99,,
Labrus_mixtus,806.1,fishbase; Froese_2014,,Animalia,Chordata,,Perciformes,Labridae,Labrus,Labrus mixtus,99,,
Lacedo_pulchella,47.4,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Lacedo,Lacedo pulchella,99,,
Lacerta_agilis,23.99,Meiri_2018-Feldman_etal_2016-Hirt_etal_2017-Cai_etal_2025-rdataretriever-predator-prey-body-ratio_rdataretriever-amniote-life-hist,6.0,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,Lacerta agilis,99,,
Lacerta_bedriagae,9.6,Hirt_etal_2017,1.0,Animalia,Chordata,Squamata,,Lacertidae,Archaeolacerta,Archaeolacerta bedriagae,98,,
Lacerta_bilineata,43.12,Meiri_2018-Feldman_etal_2016-Cai_etal_2025-rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,Lacerta bilineata,99,,
Lacerta_media,69.65,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,Lacerta media,99,,
Lacerta_monticola,7.7,Hirt_etal_2017,1.0,Animalia,Chordata,Squamata,,Lacertidae,Iberolacerta,Iberolacerta monticola,98,,
Lacerta_mostoufii,6.4,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Lacertidae,Darevskia,Darevskia chlorogaster,98,,
Lacerta_pamphylica,33.99,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,Lacerta pamphylica,99,,
Lacerta_schreiberi,39.46,Meiri_2018-Feldman_etal_2016-Hirt_etal_2017-rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,Lacerta schreiberi,99,,
Lacerta_spp.,26.0,Gillooly_etal_2016,1.0,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,,92,,
Lacerta_strigata,68.16,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,Lacerta strigata,99,,
Lacerta_trilineata,86.04,Meiri_2018-Feldman_etal_2016-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,Lacerta trilineata,99,,
Lacerta_viridis,42.62,Meiri_2018-Gillooly_etal_2016-Feldman_etal_2016-Hirt_etal_2017-Cai_etal_2025-AnAge-rdataretriever-amniote-life-hist,7.0,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,Lacerta viridis,97,,
Lacerta_vivipara,2.8,Hirt_etal_2017,1.0,Animalia,Chordata,Squamata,,Lacertidae,Zootoca,Zootoca vivipara,97,,
Lacertaspis_chriswildi,1.617,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Scincidae,Lacertaspis,Lacertaspis chriswildi,99,,
Lacertaspis_gemmiventris,10.9,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Scincidae,Lacertaspis,Lacertaspis gemmiventris,99,,
Lacertaspis_lepesmei,3.704,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Scincidae,Lacertaspis,Lacertaspis lepesmei,99,,
Lacertaspis_reichenowi,2.922,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Scincidae,Lacertaspis,Lacertaspis reichenowii,96,,
Lacertaspis_rohdei,4.599,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Scincidae,Lacertaspis,Lacertaspis rohdei,99,,
Lacertoides_pardalis,39.14,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Scincidae,Lacertoides,Lacertoides pardalis,99,,
Lachesis_acrochorda,12750.0,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Viperidae,Lachesis,Lachesis acrochorda,99,,
Lachesis_melanocephala,16580.0,Feldman_etal_2016-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Squamata,,Viperidae,Lachesis,Lachesis melanocephala,99,,
Lachesis_muta,13740.0,Feldman_etal_2016-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Squamata,,Viperidae,Lachesis,Lachesis muta,99,,
Lachesis_stenophrys,16580.0,Feldman_etal_2016-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Squamata,,Viperidae,Lachesis,Lachesis stenophrys,99,,
Lactarius_lactarius,869.9,Cai_etal_2025,1.0,Animalia,Chordata,,Perciformes,Lactariidae,Lactarius,Lactarius lactarius,99,,
Lactophrys_bicaudalis,160.6,fishbase; Froese_2014,,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Lactophrys,Lactophrys bicaudalis,99,,
Lactophrys_trigonus,3300.0,fishbase,,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Lactophrys,Lactophrys trigonus,99,,
Lactophrys_triqueter,201.3,fishbase; Froese_2014,,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Lactophrys,Lactophrys triqueter,99,,
Lactoria_cornuta,1024.0,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Lactoria,Lactoria cornuta,99,,
Lactoria_diaphana,730.3,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Lactoria,Lactoria diaphana,99,,
Lactoria_fornasini,243.5,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Ostraciidae,Lactoria,Lactoria fornasini,99,,
Laemanctus_longipes,105.7,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Corytophanidae,Laemanctus,Laemanctus longipes,99,,
Laemanctus_serratus,227.5,Meiri_2018-Feldman_etal_2016,2.0,Animalia,Chordata,Squamata,,Corytophanidae,Laemanctus,Laemanctus serratus,99,,
Laemonema_goodebeanorum,191.5,fishbase,1.0,Animalia,Chordata,,Gadiformes,Moridae,Laemonema,Laemonema goodebeanorum,99,,
Laeonereis_fragilis,1.13,Brown_etal_2018,1.0,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Laeonereis,,94,,
Laephotis_angolensis,5.355,Faurby_etal_2018-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Laephotis,Laephotis angolensis,99,,
Laephotis_botswanae,7.227,Smith_2003-Faurby_etal_2018-rdataretriever-pantheria_rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Laephotis,Laephotis botswanae,99,,
Laephotis_namibensis,8.21,Faurby_etal_2018-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Laephotis,Laephotis namibensis,99,,
Laephotis_wintoni,6.033,Smith_2003-Faurby_etal_2018-rdataretriever-pantheria_rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Laephotis,Laephotis wintoni,99,,
Laevilacunaria_antarctica,0.126,Brown_etal_2018,1.0,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Laevilacunaria,Laevilacunaria antarctica,99,,
Lafresnaya_lafresnayi,5.198,Wilman_etal_2014-rdataretriever-bird-size_rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Lafresnaya,Lafresnaya lafresnayi,99,,
Lagenodelphis_hosei,164000.0,Ernest_2003,,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenodelphis,Lagenodelphis hosei,99,,
Lagenorhynchus_acutus,172600.0,Brown_etal_2018-Smith_2003-Faurby_etal_2018-Cai_etal_2025-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,9.0,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,Lagenorhynchus acutus,99,,
Lagenorhynchus_albirostris,186000.0,Smith_2003-Faurby_etal_2018-Cai_etal_2025-Quaardvark-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,7.0,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,Lagenorhynchus albirostris,99,,
Lagenorhynchus_australis,124400.0,Smith_2003-Faurby_etal_2018-Cai_etal_2025-Quaardvark-rdataretriever-pantheria_rdataretriever-amniote-life-hist,6.0,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,Lagenorhynchus australis,99,,
Lagenorhynchus_cruciger,100600.0,Smith_2003-Faurby_etal_2018-Cai_etal_2025-Quaardvark-rdataretriever-pantheria_rdataretriever-amniote-life-hist,6.0,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,Lagenorhynchus cruciger,99,,
Lagenorhynchus_obliquidens,154800.0,Smith_2003-Tucker_etal_2014a-Faurby_etal_2018-Cai_etal_2025-Quaardvark-AnAge-sealifebase-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,10.0,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,Lagenorhynchus obliquidens,99,,
Lagenorhynchus_obscurus,110000.0,Ernest_2003,,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,Lagenorhynchus obscurus,99,,
Lagidium_ahuacaense,2000.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Chinchillidae,Lagidium,Lagidium ahuacaense,99,,
Lagidium_peruanum,1241.0,Smith_2003-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,6.0,Animalia,Chordata,Mammalia,Rodentia,Chinchillidae,Lagidium,Lagidium peruanum,99,,
Lagidium_viscacia,1749.0,Smith_2003-Faurby_etal_2018-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,7.0,Animalia,Chordata,Mammalia,Rodentia,Chinchillidae,Lagidium,Lagidium viscacia,99,,
Lagidium_wolffsohni,2465.0,Smith_2003-Faurby_etal_2018-rdataretriever-pantheria_rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Mammalia,Rodentia,Chinchillidae,Lagidium,Lagidium wolffsohni,99,,
Lagocephalus_gloveri,545.7,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Lagocephalus,Lagocephalus gloveri,99,,
Lagocephalus_guentheri,304.3,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Lagocephalus,Lagocephalus guentheri,99,,
Lagocephalus_inermis,13820.0,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Lagocephalus,Lagocephalus inermis,99,,
Lagocephalus_laevigatus,5775.0,Cai_etal_2025-fishbase,2.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Lagocephalus,Lagocephalus laevigatus,99,,
Lagocephalus_lagocephalus_lagocephalus,2305.0,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Lagocephalus,Lagocephalus lagocephalus,98,,
Lagocephalus_lunaris,1966.0,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Lagocephalus,Lagocephalus lunaris,99,,
Lagocephalus_sceleratus,9473.0,Cai_etal_2025-fishbase,2.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Lagocephalus,Lagocephalus sceleratus,99,,
Lagocephalus_spadiceus,1003.0,Cai_etal_2025-fishbase,2.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Lagocephalus,Lagocephalus spadiceus,99,,
Lagocephalus_suezensis,79.2,Cai_etal_2025-fishbase,2.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Lagocephalus,Lagocephalus suezensis,99,,
Lagocephalus_wheeleri,423.7,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Lagocephalus,Lagocephalus wheeleri,99,,
Lagodon_rhomboides,1500.0,fishbase,,Animalia,Chordata,,Perciformes,Sparidae,Lagodon,Lagodon rhomboides,99,,
Lagonosticta_landanae,10.09,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta,Lagonosticta landanae,99,,
Lagonosticta_larvata,9.949,Wilman_etal_2014-rdataretriever-bird-size_rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta,Lagonosticta larvata,99,,
Lagonosticta_nitidula,10.5,Wilman_etal_2014-rdataretriever-bird-size_rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta,Lagonosticta nitidula,99,,
Lagonosticta_rara,10.12,Wilman_etal_2014-rdataretriever-bird-size_rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta,Lagonosticta rara,99,,
Lagonosticta_rhodopareia,9.3,Wilman_etal_2014-rdataretriever-bird-size_rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta,Lagonosticta rhodopareia,99,,
Lagonosticta_rubricata,10.2,Wilman_etal_2014-rdataretriever-bird-size_rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta,Lagonosticta rubricata,99,,
Lagonosticta_rufopicta,9.224,Wilman_etal_2014-rdataretriever-bird-size_rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta,Lagonosticta rufopicta,99,,
Lagonosticta_sanguinodorsalis,11.4,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta,Lagonosticta sanguinodorsalis,99,,
Lagonosticta_senegala,8.936,Wilman_etal_2014-rdataretriever-bird-size_rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta,Lagonosticta senegala,99,,
Lagonosticta_umbrinodorsalis,10.6,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta,Lagonosticta umbrinodorsalis,99,,
Lagonosticta_virata,9.355,Wilman_etal_2014-rdataretriever-bird-size_rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta,Lagonosticta virata,99,,
Lagopus_lagopus,584.9,AndersonGillooly_2017-Wilman_etal_2014-Cai_etal_2025-Quaardvark-AnAge-rdataretriever-bird-size_rdataretriever-amniote-life-hist,7.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lagopus,Lagopus lagopus,99,,
Lagopus_leucura,354.9,Wilman_etal_2014-Quaardvark-AnAge-rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lagopus,Lagopus leucura,99,,
Lagopus_leucurus,223.9,Brown_etal_2018-rdataretriever-bird-size,2.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lagopus,Lagopus leucura,96,,
Lagopus_muta,531.8,Wilman_etal_2014-Cai_etal_2025-AnAge-rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,99,,
Lagopus_mutus,429.5,AndersonGillooly_2017-rdataretriever-bird-size,2.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,96,,
Lagorchestes_asomatus,1500.0,Smith_2003-Faurby_etal_2018-rdataretriever-pantheria_rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Lagorchestes,Lagorchestes asomatus,99,,
Lagorchestes_conspicillatus,2894.0,Smith_2003-Fisher_2001-Faurby_etal_2018-Cai_etal_2025-AnAge-rdataretriever-pantheria_rdataretriever-amniote-life-hist,7.0,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Lagorchestes,Lagorchestes conspicillatus,99,,
Lagorchestes_hirsutus,1326.0,Smith_2003-Fisher_2001-Faurby_etal_2018-Cai_etal_2025-Quaardvark-AnAge-rdataretriever-pantheria_rdataretriever-amniote-life-hist,8.0,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Lagorchestes,Lagorchestes hirsutus,99,,
Lagorchestes_leporides,3088.0,Smith_2003-Faurby_etal_2018-rdataretriever-pantheria_rdataretriever-amniote-life-hist,4.0,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Lagorchestes,Lagorchestes leporides,99,,
Lagostomus_crassus,5691.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Chinchillidae,Lagostomus,Lagostomus crassus,99,,
Lagostomus_maximus,5155.0,Smith_2003-Tucker_etal_2014b-Faurby_etal_2018-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,8.0,Animalia,Chordata,Mammalia,Rodentia,Chinchillidae,Lagostomus,Lagostomus maximus,99,,
Lagostrophus_fasciatus,1718.0,Brown_etal_2018-Smith_2003-Fisher_2001-Faurby_etal_2018-Cai_etal_2025-Quaardvark-AnAge-rdataretriever-pantheria_rdataretriever-amniote-life-hist,9.0,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Lagostrophus,Lagostrophus fasciatus,99,,
Lagothrix_cana,6991.0,Faurby_etal_2018-GalanAcedo_etal_2026-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Mammalia,Primates,Atelidae,Lagothrix,Lagothrix lagothricha,98,Lagothrix lagothricha cana,
Lagothrix_flavicauda,7250.0,GalanAcedo_etal_2026,1.0,Animalia,Chordata,Mammalia,Primates,Atelidae,Lagothrix,Lagothrix flavicauda,99,,
Lagothrix_lagothricha,7150.0,GalanAcedo_etal_2026,1.0,Animalia,Chordata,Mammalia,Primates,Atelidae,Lagothrix,Lagothrix lagothricha,99,,
Lagothrix_lagotricha,6573.0,Smith_2003-Tucker_etal_2014b-Faurby_etal_2018-Cai_etal_2025-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,9.0,Animalia,Chordata,Mammalia,Primates,Atelidae,Lagothrix,Lagothrix lagothricha,96,,
Lagothrix_lugens,6132.0,Faurby_etal_2018-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Mammalia,Primates,Atelidae,Lagothrix,Lagothrix lagothricha,98,Lagothrix lagothricha lugens,
Lagothrix_poeppigii,5905.0,Faurby_etal_2018-GalanAcedo_etal_2026-rdataretriever-amniote-life-hist,3.0,Animalia,Chordata,Mammalia,Primates,Atelidae,Lagothrix,Lagothrix lagothricha,98,Lagothrix lagothricha poeppigii,
Lagotrix_lugens,6870.0,GalanAcedo_etal_2026,1.0,Animalia,Chordata,Mammalia,Primates,Atelidae,Lagothrix,Lagothrix lagothricha,84,Lagothrix lagothricha lugens,
Lagurus_lagurus,21.94,Smith_2003-Faurby_etal_2018-Quaardvark-AnAge-rdataretriever-mammal-life-hist_rdataretriever-pantheria_rdataretriever-amniote-life-hist,7.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Lagurus,Lagurus lagurus,99,,
Laides_hexanema,28.1,fishbase,1.0,Animalia,Chordata,,Siluriformes,Schilbeidae,Laides,Laides hexanema,99,,
Lalage_atrovirens,32.88,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,Lalage atrovirens,99,,
Lalage_aurea,32.0,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,Lalage aurea,99,,
Lalage_conjuncta,29.45,rdataretriever-amniote-life-hist,1.0,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,Lalage conjuncta,99,,
Lalage_leucomela,29.35,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,Lalage leucomela,99,,
Lalage_leucopyga,24.4,Wilman_etal_2014-rdataretriever-amniote-life-hist,2.0,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,Lalage leucopyga,99,,
