mass_g,kingdom,phylum,class,order,family,genus,species
24.93,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Emberizoides,Emberizoides duidae
26.3,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Emberizoides,Emberizoides herbicola
20.14,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Emberizoides,Emberizoides ypiranganus
42.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Embernagra,Embernagra longicauda
45.53,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Embernagra,Embernagra platensis
1301.0,Animalia,Chordata,Teleostei,Perciformes,Embiotocidae,Embiotoca,Embiotoca jacksoni
10.4,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Emblema,Emblema pictum
20.0,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Eminia,Eminia lepida
273.3,Animalia,Chordata,Actinopteri,Perciformes,Emmelichthyidae,Emmelichthys,Emmelichthys struhsakeri
16.5,Animalia,Chordata,Squamata,Squamata,Colubridae,Emmochliophis,Emmochliophis fugleri
15.0,Animalia,Chordata,Squamata,Squamata,Colubridae,Emmochliophis,Emmochliophis miops
17.02,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia adspersa
4.6,Animalia,Chordata,Squamata,Cypriniformes,Scincidae,Emoia,Emoia battersbyi
18.58,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia aneityumensis
17.19,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia atrocostata
2.212,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia aurulenta
7.476,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia bismarckensis
9.279,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia boettgeri
3.909,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia bogerti
4.413,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia caeruleocauda
3.306,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia callisticta
20.18,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia campbelli
2.283,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia coggeri
18.22,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia concolor
17.48,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia cyanogaster
4.286,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia cyanura
3.512,Animalia,Chordata,Squamata,Cyclopoida,Scincidae,Emoia,Emoia cyclops
22.22,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia erronan
7.796,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia guttata
2.298,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia impar
4.996,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia irianensis
2.811,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia jakati
2.497,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia jamur
1.014,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia kitcheneri
15.6,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia klossi
4.308,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia kordoana
10.42,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia kuekenthali
23.36,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia lawesii
21.51,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia longicauda
1.777,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia loveridgei
11.89,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia loyaltiensis
6.802,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia maculata
1.89,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia maxima
3.404,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia mivarti
25.38,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia mokolahi
3.121,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia mokosariniveikau
9.651,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia nativitatis
9.7,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia nativitatis
38.47,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia nigra
10.49,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia nigromarginata
4.984,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia obscura
9.298,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia oribata
15.28,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia oriva
4.49,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia pallidiceps
2.378,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia paniai
9.496,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia physicae
2.4,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia physicina
2.408,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia ponapea
5.379,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia popei
4.993,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia pseudocyanura
5.187,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia pseudopallidiceps
9.676,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia reimschiisseli
1.617,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia rennellensis
2.922,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia ruficauda
5.482,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia rufilabialis
32.08,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia samoensis
34.98,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia sanfordi
4.908,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia schmidti
1.617,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia similis
12.52,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia slevini
3.98,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia sorex
5.188,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia submetallica
3.909,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia taumakoensis
8.483,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia tongana
7.916,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia tropidolepis
28.01,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia trossula
17.02,Animalia,Chordata,Squamata,Squamata,Scincidae,Emoia,Emoia tuitarere
2.3,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Goodeidae,Empetrichthys,Empetrichthys latos
10.88,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax affinis
9.64,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax albigularis
13.13,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax alnorum
9.025,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax atriceps
9.375,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax difficilis
12.5,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax flavescens
10.09,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax flaviventris
6.444,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax fulvifrons
10.45,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax hammondii
8.314,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax minimus
8.95,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax oberholseri
11.33,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax occidentalis
11.23,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax traillii
10.67,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax virescens
12.42,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax wrightii
33.0,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonomus,Empidonomus aurantioatrocristatus
26.58,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonomus,Empidonomus varius
22.5,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Empidornis,Empidornis semipartitus
449.4,Animalia,Chordata,Squamata,Squamata,Elapidae,Emydocephalus,Emydocephalus annulatus
389.2,Animalia,Chordata,Squamata,Squamata,Elapidae,Emydocephalus,Emydocephalus ijimae
105.8,Animalia,Chordata,Squamata,Squamata,Elapidae,Emydocephalus,Emydocephalus szczerbaki
1118.0,Animalia,Chordata,Testudines,Testudines,Emydidae,Emys,Emys blandingii
1740.0,Animalia,Chordata,Testudines,Testudines,Chelidae,Emydura,Emydura macquarii
676.7,Animalia,Chordata,Testudines,Testudines,Chelidae,Emydura,Emydura subglobosa
1030.0,Animalia,Chordata,Testudines,Testudines,Chelidae,Emydura,Emydura tanybaraga
779.6,Animalia,Chordata,Testudines,Testudines,Emydidae,Actinemys,Actinemys marmorata
139.4,Animalia,Chordata,Actinopteri,Gadiformes,Lotidae,Enchelyopus,Enchelyopus cimbrius
16.32,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Enchisthenes,Enchisthenes hartii
3.525e-06,Animalia,Nematoda,Enoplea,Dorylaimida,Nordiidae,Enchodelus,Enchodelus macrodorus
6.36,Animalia,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer
6.0,Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Engraulis,Engraulis encrasicolus
7.7,Animalia,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis encrasicolus
27.65,Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Engraulis,Engraulis encrasicolus
35.62,Animalia,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
39.72,Animalia,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis ringens
40.09,Animalia,Chordata,Actinopteri,Pleuronectiformes,Bothidae,Engyprosopon,Engyprosopon macrolepis
2.5,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neosapinnius,Enhalusa coroides
27690.0,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Enhydra,Enhydra lutris
585.0,Animalia,Chordata,Squamata,Squamata,Homalopsidae,Subsessor,Subsessor bocourti
75.2,Animalia,Chordata,Squamata,Squamata,Homalopsidae,Enhydris,Enhydris chanardi
386.1,Animalia,Chordata,Squamata,Squamata,Homalopsidae,Enhydris,Enhydris enhydris
95.75,Animalia,Chordata,Squamata,Squamata,Homalopsidae,Enhydris,Enhydris jagorii
202.2,Animalia,Chordata,Squamata,Squamata,Homalopsidae,Enhydris,Enhydris longicauda
33.39,Animalia,Chordata,Squamata,Squamata,Homalopsidae,Hypsiscopus,Hypsiscopus plumbea
402.9,Animalia,Chordata,Squamata,Squamata,Homalopsidae,Enhydris,Enhydris subtaeniata
163.5,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Enicognathus,Enicognathus ferrugineus
219.0,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Enicognathus,Enicognathus leptorhynchus
36.45,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Enicurus,Enicurus borneensis
25.5,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Enicurus,Enicurus immaculatus
40.7,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Enicurus,Enicurus maculatus
28.2,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Enicurus,Enicurus ruficapillus
31.13,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Enicurus,Enicurus schistaceus
16.85,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Enicurus,Enicurus scouleri
15.18,Animalia,Chordata,Actinopteri,Perciformes,Centrarchidae,Enneacanthus,Enneacanthus gloriosus
3.0,Animalia,Chordata,Actinopteri,Perciformes,Centrarchidae,Enneacanthus,Enneacanthus obesus
0.0028,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Enochrus,Enochrus testaceus
130.0,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Enodes,Enodes erythrophris
760.0,Animalia,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Enophrys,Enophrys diceraus
777.6,Animalia,Chordata,Actinopteri,Perciformes,Enoplosidae,Enoplosus,Enoplosus armatus
99.0,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Enoploteuthis,Enoploteuthis sp.
31.79,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Ensatina,Ensatina eschscholtzii
11.16,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Ensifera,Ensifera ensifera
60000.0,Animalia,Mollusca,Cephalopoda,Octopoda,Enteroctopodidae,Enteroctopus,Enteroctopus dofleini
2950.0,Animalia,Mollusca,Cephalopoda,Octopoda,Enteroctopodidae,Enteroctopus,Enteroctopus megalocyathus
39.18,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Enteromius,Enteromius paludinosus
3.708,Animalia,Chordata,Teleostei,Siluriformes,Auchenipteridae,Entomocorus,Entomocorus gameroi
56.0,Animalia,Chordata,Aves,Passeriformes,Turdidae,Entomodestes,Entomodestes coracinus
61.7,Animalia,Chordata,Aves,Passeriformes,Turdidae,Entomodestes,Entomodestes leucotis
106.4,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Entomyzon,Entomyzon cyanotis
37.0,Animalia,Chordata,Squamata,Squamata,Colubridae,Enuliophis,Enuliophis sclateri
9.5,Animalia,Chordata,Squamata,Squamata,Colubridae,Enulius,Enulius bifoveatus
29.1,Animalia,Chordata,Squamata,Squamata,Colubridae,Enulius,Enulius flavitorques
6.7,Animalia,Chordata,Squamata,Squamata,Colubridae,Enulius,Enulius oligostichus
11.4,Animalia,Chordata,Squamata,Squamata,Colubridae,Enulius,Enulius roatanensis
56.56,Animalia,Chordata,Squamata,Squamata,Hoplocercidae,Enyalioides,Enyalioides altotambo
53.83,Animalia,Chordata,Squamata,Squamata,Hoplocercidae,Enyalioides,Enyalioides anisolepis
24.88,Animalia,Chordata,Squamata,Squamata,Hoplocercidae,Enyalioides,Enyalioides azulae
54.09,Animalia,Chordata,Squamata,Squamata,Hoplocercidae,Enyalioides,Enyalioides binzayedi
76.34,Animalia,Chordata,Squamata,Squamata,Hoplocercidae,Enyalioides,Enyalioides cofanorum
80.68,Animalia,Chordata,Squamata,Squamata,Hoplocercidae,Enyalioides,Enyalioides heterolepis
101.0,Animalia,Chordata,Squamata,Squamata,Hoplocercidae,Enyalioides,Enyalioides laticeps
61.6,Animalia,Chordata,Squamata,Squamata,Hoplocercidae,Enyalioides,Enyalioides microlepis
235.4,Animalia,Chordata,Squamata,Squamata,Hoplocercidae,Enyalioides,Enyalioides oshaughnessyi
44.06,Animalia,Chordata,Squamata,Squamata,Hoplocercidae,Enyalioides,Enyalioides palpebralis
63.2,Animalia,Chordata,Squamata,Squamata,Hoplocercidae,Enyalioides,Enyalioides praestabilis
75.1,Animalia,Chordata,Squamata,Squamata,Hoplocercidae,Enyalioides,Enyalioides sophiarothschildae
37.11,Animalia,Chordata,Squamata,Squamata,Leiosauridae,Enyalius,Enyalius bibronii
35.8,Animalia,Chordata,Squamata,Squamata,Leiosauridae,Enyalius,Enyalius bilineatus
51.63,Animalia,Chordata,Squamata,Squamata,Leiosauridae,Enyalius,Enyalius boulengeri
51.63,Animalia,Chordata,Squamata,Squamata,Leiosauridae,Enyalius,Enyalius brasiliensis
21.21,Animalia,Chordata,Squamata,Squamata,Leiosauridae,Enyalius,Enyalius erythroceneus
62.85,Animalia,Chordata,Squamata,Squamata,Leiosauridae,Enyalius,Enyalius iheringii
47.54,Animalia,Chordata,Squamata,Squamata,Leiosauridae,Enyalius,Enyalius leechii
27.12,Animalia,Chordata,Squamata,Squamata,Leiosauridae,Enyalius,Enyalius perditus
43.21,Animalia,Chordata,Squamata,Squamata,Leiosauridae,Enyalius,Enyalius pictus
577.3,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Eoglaucomys,Eoglaucomys fimbriatus
16.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Eolagurus,Eolagurus przewalskii
299.8,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Eolophus,Eolophus roseicapilla
318.0,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Eolophus,Eolophus roseicapilla
78.04,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Eonycteris,Eonycteris major
77.93,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Eonycteris,Eonycteris robusta
58.36,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Eonycteris,Eonycteris spelaea
47.26,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Eophona,Eophona migratoria
80.0,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Eophona,Eophona personata
20.43,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Eopsaltria,Eopsaltria australis
13.0,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Microeca,Microeca flaviventris
19.39,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Eopsaltria,Eopsaltria georgiana
19.7,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Eopsaltria,Eopsaltria griseogularis
19.93,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Peneoenanthe,Peneoenanthe pulverulenta
1522.0,Animalia,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Eopsetta,Eopsetta jordani
167.0,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Eos,Eos cyanogenia
113.3,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Eos,Eos histrio
113.3,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Eos,Eos reticulata
94.74,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Eos,Eos semilarvata
